created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2013-09-29T00:16:00,29862721,436877,+,Yea,113830,T000459,1/29/62,57891,Lee,male,Male,400400,Terry,https://www.govtrack.us/congress/members/lee_terry/400400,R.,Rep. Lee Terry [R-NE2],,,N00005321,21276,"Terry, Lee (Rep.) [R-NE2]",LEETERRYNE,NebraskaTerry,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862923,436878,-,Nay,113830,T000193,1/28/48,7304,Bennie,male,Male,400402,Thompson,https://www.govtrack.us/congress/members/bennie_thompson/400402,G.,Rep. Bennie Thompson [D-MS2],,,N00003288,26929,"Thompson, Bennie (Rep.) [D-MS2]",BennieGThompson,RepBennieThompson,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862922,436878,-,Nay,113830,T000460,1/24/51,57872,Mike,male,Male,400403,Thompson,https://www.govtrack.us/congress/members/mike_thompson/400403,Michael,Rep. Mike Thompson [D-CA5],,,N00007419,3564,"Thompson, Mike (Rep.) [D-CA5]",RepThompson,CongressmanMThompson,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862723,436877,+,Yea,113830,T000238,7/15/58,36814,Mac,male,Male,400404,Thornberry,https://www.govtrack.us/congress/members/mac_thornberry/400404,M.,Rep. Mac Thornberry [R-TX13],,,N00006052,21706,"Thornberry, Mac (Rep.) [R-TX13]",MacTXPress,RepMacThornberry,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862724,436877,+,Yea,113830,T000462,10/21/62,88155,Patrick,male,Male,400406,Tiberi,https://www.govtrack.us/congress/members/patrick_tiberi/400406,J.,Rep. Patrick â€œPatâ€ù Tiberi [R-OH12],,Pat,N00009699,8404,"Tiberi, Patrick â€œPatâ€ù (Rep.) [R-OH12]",tiberipress,PatTiberi,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862924,436878,-,Nay,113830,T000266,9/18/51,37546,John,male,Male,400407,Tierney,https://www.govtrack.us/congress/members/john_tierney/400407,F.,Rep. John Tierney [D-MA6],,,N00000226,553,"Tierney, John (Rep.) [D-MA6]",RepTierney,CongressmanTierney,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862726,436877,+,Yea,113830,T000463,1/11/60,1003607,Michael,male,Male,400411,Turner,https://www.govtrack.us/congress/members/michael_turner/400411,R.,Rep. Michael Turner [R-OH10],,,N00025175,45519,"Turner, Michael (Rep.) [R-OH10]",RepMikeTurner,CongressmanTurner,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862727,436877,+,Yea,113830,U000031,4/23/53,12127,Fred,male,Male,400414,Upton,https://www.govtrack.us/congress/members/fred_upton/400414,Stephen,Rep. Fred Upton [R-MI6],,,N00004133,26906,"Upton, Fred (Rep.) [R-MI6]",RepFredUpton,RepFredUpton,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862928,436878,-,Nay,113830,V000128,1/10/59,20756,Chris,male,Male,400415,Van Hollen,https://www.govtrack.us/congress/members/chris_van_hollen/400415,,Rep. Chris Van Hollen [D-MD8],Jr.,,N00013820,6098,"Van Hollen, Chris (Rep.) [D-MD8]",chrisvanhollen,RepChrisVanHollen,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862932,436878,-,Nay,113830,V000081,3/28/53,26160,Nydia,female,Female,400416,VelÃ¡zquez,https://www.govtrack.us/congress/members/nydia_velazquez/400416,M.,Rep. Nydia VelÃ¡zquez [D-NY7],,,N00001102,26975,"VelÃ¡zquez, Nydia (Rep.) [D-NY7]",NydiaVelazquez,nydiavelazquez,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862948,436880,0,Not Voting,113830,V000108,8/13/49,6785,Peter,male,Male,400417,Visclosky,https://www.govtrack.us/congress/members/peter_visclosky/400417,J.,Rep. Peter Visclosky [D-IN1],,,N00003813,26851,"Visclosky, Peter (Rep.) [D-IN1]",repvisclosky,PeteVisclosky1,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862731,436877,+,Yea,113830,W000791,1/10/57,57892,Greg,male,Male,400419,Walden,https://www.govtrack.us/congress/members/greg_walden/400419,P.,Rep. Greg Walden [R-OR2],,,N00007690,2979,"Walden, Greg (Rep.) [R-OR2]",repgregwalden,RepGregWalden,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862935,436878,-,Nay,113830,W000187,8/15/38,1953,Maxine,female,Female,400422,Waters,https://www.govtrack.us/congress/members/maxine_waters/400422,,Rep. Maxine Waters [D-CA43],,,N00006690,26759,"Waters, Maxine (Rep.) [D-CA43]",MaxineWaters,MaxineWaters,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862936,436878,-,Nay,113830,W000207,8/26/45,25889,Melvin,male,Male,400424,Watt,https://www.govtrack.us/congress/members/melvin_watt/400424,L.,Rep. Melvin â€œMelâ€ù Watt [D-NC12],,Mel,N00002328,26997,"Watt, Melvin â€œMelâ€ù (Rep.) [D-NC12]",MelWattNC12,Wattnc12,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862937,436878,-,Nay,113830,W000215,9/12/39,8319,Henry,male,Male,400425,Waxman,https://www.govtrack.us/congress/members/henry_waxman/400425,A.,Rep. Henry Waxman [D-CA33],,,N00001861,26753,"Waxman, Henry (Rep.) [D-CA33]",WaxmanClimate,RepHenryWaxman,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862737,436877,+,Yea,113830,W000413,5/25/43,36978,Ed,male,Male,400431,Whitfield,https://www.govtrack.us/congress/members/ed_whitfield/400431,,Rep. Ed Whitfield [R-KY1],,,N00003467,21873,"Whitfield, Ed (Rep.) [R-KY1]",repedwhitfield,WhitfieldKY01,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862739,436877,+,Yea,113830,W000795,7/31/47,1002567,Joe,male,Male,400433,Wilson,https://www.govtrack.us/congress/members/joe_wilson/400433,G.,Rep. Joe Wilson [R-SC2],,,N00024809,3985,"Wilson, Joe (Rep.) [R-SC2]",USRepJoeWilson,RepJoeWilson,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862741,436877,+,Yea,113830,W000672,1/30/39,7508,Frank,male,Male,400435,Wolf,https://www.govtrack.us/congress/members/frank_wolf/400435,R.,Rep. Frank Wolf [R-VA10],,,N00002073,27120,"Wolf, Frank (Rep.) [R-VA10]",RepWOLFPress,repfrankwolf,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862747,436877,+,Yea,113830,Y000031,12/16/30,5259,C.,male,Male,400439,Young,https://www.govtrack.us/congress/members/w_bill_young/400439,W. Bill,Rep. W. Bill Young [R-FL13],,,N00001817,26802,"Young, W. Bill (Rep.) [R-FL13]",,CongBillYoung,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862746,436877,+,Yea,113830,Y000033,6/9/33,1897,Don,male,Male,400440,Young,https://www.govtrack.us/congress/members/don_young/400440,E.,Rep. Don Young [R-AK0],,,N00007999,26717,"Young, Don (Rep.) [R-AK0]",repdonyoung,RepDonYoung,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862662,436877,+,Yea,113830,N000182,12/24/49,1010920,Randy,male,Male,400441,Neugebauer,https://www.govtrack.us/congress/members/randy_neugebauer/400441,,Rep. Randy Neugebauer [R-TX19],,,N00026043,49522,"Neugebauer, Randy (Rep.) [R-TX19]",RandyNeugebauer,RandyNeugebauer,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862701,436877,+,Yea,113830,S000018,1/21/58,37033,Matt,male,Male,400606,Salmon,https://www.govtrack.us/congress/members/matt_salmon/400606,,Rep. Matt Salmon [R-AZ5],,,N00006446,22184,"Salmon, Matt (Rep.) [R-AZ5]",RepMattSalmon,repmattsalmon,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862702,436877,+,Yea,113830,S000051,5/28/60,6513,Marshall,male,Male,400607,Sanford,https://www.govtrack.us/congress/members/marshall_sanford/400607,,Rep. Marshall â€œMarkâ€ù Sanford [R-SC1],,Mark,N00002424,21991,"Sanford, Marshall â€œMarkâ€ù (Rep.) [R-SC1]",RepSanfordSC,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862765,436878,-,Nay,113830,B001251,4/27/47,1013540,George,male,Male,400616,Butterfield,https://www.govtrack.us/congress/members/george_butterfield/400616,Kenneth,Rep. George â€œG.K.â€ù Butterfield [D-NC1],Jr.,G.K.,N00027035,41077,"Butterfield, George â€œG.K.â€ù (Rep.) [D-NC1]",gkbutterfield,GKBNC01,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862784,436878,-,Nay,113830,C001059,4/13/52,19599,Jim,male,Male,400618,Costa,https://www.govtrack.us/congress/members/jim_costa/400618,,Rep. Jim Costa [D-CA16],,,N00026341,3577,"Costa, Jim (Rep.) [D-CA16]",repjimcosta,RepJimCostaCA20,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862934,436878,-,Nay,113830,W000797,9/27/66,86882,Debbie,female,Female,400623,Wasserman Schultz,https://www.govtrack.us/congress/members/debbie_wasserman_schultz/400623,,Rep. Debbie Wasserman Schultz [D-FL23],,,N00026106,24301,"Wasserman Schultz, Debbie (Rep.) [D-FL23]",RepDWStweets,RepWassermanSchultz,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862678,436877,+,Yea,113830,P000591,10/8/54,1013044,Tom,male,Male,400626,Price,https://www.govtrack.us/congress/members/tom_price/400626,,Rep. Tom Price [R-GA6],,,N00026160,11853,"Price, Tom (Rep.) [R-GA6]",RepTomPrice,RepTomPrice,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862736,436877,+,Yea,113830,W000796,4/2/50,1013045,Lynn,male,Male,400627,Westmoreland,https://www.govtrack.us/congress/members/lynn_westmoreland/400627,A.,Rep. Lynn Westmoreland [R-GA3],,,N00026163,8001,"Westmoreland, Lynn (Rep.) [R-GA3]",repwestmoreland,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
